"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV1","ASV1",113.713828857592,10.1803410388834,1.0496691226116,9.69861913586113,3.05606523449518e-22,4.37869166378108e-20,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified","Unclassified"
"ASV3","ASV3",26.0406190588508,-8.23693460138063,1.06784012580265,-7.7136402747455,1.22278818956308e-14,1.91818090503544e-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Unclassified"
"ASV11","ASV11",1116.79033559299,0.909453354825009,0.400347557793201,2.27165955460826,0.0231070808332669,0.0396424230809259,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter","Unclassified"
"ASV69","ASV69",7.10924562152959,6.18165407656376,2.14077173588667,2.88758206815704,0.00388215316498941,0.00887484892240856,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas","Unclassified"
"ASV74","ASV74",330.447727684317,0.944730752014545,0.411038364397013,2.29840042644304,0.0215390092709588,0.0376429414361616,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter","Unclassified"
"ASV78","ASV78",211.65073538915,5.6869118937209,1.21224054811255,4.69124044941027,2.715536047602e-06,1.30206472026045e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV108","ASV108",219.353855284777,1.46966567480974,0.435224094659007,3.37680218729894,0.000733337687392193,0.00207779011427788,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Unclassified","Unclassified"
"ASV112","ASV112",205.474639077226,-1.13600393851398,0.437367856121728,-2.59736494718031,0.00939420542270983,0.0184917517268078,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina","Unclassified"
"ASV113","ASV113",292.988151200393,-1.40263190324446,0.4365607614848,-3.21291336049975,0.0013139591968888,0.00344132170613735,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus","Unclassified"
"ASV131","ASV131",20.3860485328163,-7.88394977128496,1.08960068887886,-7.23563214648582,4.633657035099e-13,4.92326059979269e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Unclassified"
"ASV162","ASV162",7.9699865207595,-6.5288792089192,1.23927672594237,-5.268298090529,1.376943819665e-07,7.85025897187058e-07,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV164","ASV164",22.0082094358197,-7.99425026340179,1.07020962149786,-7.4697985355552,8.03176931832202e-14,1.05770483276494e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified"
"ASV189","ASV189",4.91441677849673,5.64922795131409,2.13527535474748,2.64566719170613,0.00815299859306586,0.0163936638376701,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","Unclassified","Unclassified"
"ASV192","ASV192",84.5611198661433,1.33413128769228,0.609194544178105,2.18999217974321,0.0285248039804475,0.046464619724248,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Noviherbaspirillum_suwonense"
"ASV193","ASV193",6.41462569496372,6.03221870799086,1.24230801744682,4.85565465510578,1.19989662088098e-06,6.00374543589617e-06,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Aquisphaera","Unclassified"
"ASV211","ASV211",182.233385289393,-11.0438987110617,1.04908717585406,-10.5271506174603,6.47652941755276e-26,6.05555500541183e-23,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV212","ASV212",6.64250242624728,-6.26610856430358,2.13588839159638,-2.93372471565345,0.00334921112517489,0.00778983184586698,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV213","ASV213",6.93507145788591,6.14450511457368,2.14749754154405,2.86123965020037,0.00421987935635099,0.00950657519624279,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Unclassified","Unclassified"
"ASV217","ASV217",143.910850200913,10.5201184201716,1.04859974026725,10.0325396013262,1.09659159390937e-23,5.12656570152629e-21,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella","Unclassified"
"ASV221","ASV221",157.999457761965,-2.52048061479823,0.428194402177084,-5.88629977875297,3.94937685780564e-09,2.73530915707279e-08,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Unclassified","Unclassified"
"ASV226","ASV226",22.8204944107711,4.47201877193836,1.50696456814713,2.96756729817271,0.00300166563848299,0.00706941403521812,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Unclassified"
"ASV229","ASV229",26.08942158813,8.05671703927542,1.06531558730388,7.56275148443615,3.94631138880373e-14,5.42617815960513e-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Unclassified","Unclassified"
"ASV255","ASV255",115.115373170372,10.1980259501088,1.05226957802794,9.69145755332099,3.27816488197514e-22,4.37869166378108e-20,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Unclassified"
"ASV282","ASV282",8.14905552772458,6.37829685345299,1.79849194694365,3.54646950979806,0.000390429919593023,0.00122500662691099,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"ASV300","ASV300",31.9364151547715,8.34821944438947,1.06010874820513,7.87487081728533,3.41095102264682e-15,5.90599852995329e-14,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV311","ASV311",4.7035861974945,5.58541720425848,1.79624741485107,3.10949213236395,0.0018740927562596,0.004685231890649,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Unclassified"
"ASV337","ASV337",83.0459591206335,9.726965159515,1.05186228171876,9.24737518263412,2.30073013019906e-20,2.3849306285496e-18,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Unclassified","Unclassified"
"ASV338","ASV338",112.341984977898,-10.3460113684563,1.0626277101925,-9.73625218806133,2.11200283006704e-22,4.37869166378108e-20,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV341","ASV341",57.0485764729307,7.55576846418275,1.12936549598416,6.69027740890777,2.22747934344408e-11,2.02203221953419e-10,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified"
"ASV349","ASV349",98.5198425363653,-1.44704734158883,0.430463657004939,-3.36160165449746,0.000774918268951738,0.0021758215659756,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","Unclassified"
"ASV357","ASV357",4.54391986960097,-5.71813811287423,2.53687339056707,-2.25401004801271,0.0241955358614211,0.0411324109644159,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","Unclassified","Unclassified"
"ASV359","ASV359",36.885249094893,8.55616397022432,1.05892891091738,8.08001734772909,6.47575604582653e-16,1.34551820063285e-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Unclassified","Unclassified"
"ASV384","ASV384",45.3959336030243,8.85553097375061,1.05819541786561,8.36852137539239,5.8345721241308e-17,1.65312876850373e-15,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV385","ASV385",99.4676355216089,-10.1704236723382,1.04817395362325,-9.70299217718762,2.92783871163426e-22,4.37869166378108e-20,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","Skermanella_stibiiresistens"
"ASV390","ASV390",98.7077449592847,-10.1593561015598,1.04764849772819,-9.6972945826679,3.09598929104202e-22,4.37869166378108e-20,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_japonica"
"ASV397","ASV397",93.5400826428229,-4.13644445819199,0.566459680572037,-7.30227516637163,2.82941866360185e-13,3.18735716923823e-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","Unclassified"
"ASV400","ASV400",40.4405226642566,8.68873819294544,1.05569520988196,8.23034727411237,1.86671467620057e-16,4.59310058486194e-15,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV402","ASV402",81.9030485981755,2.23045422303705,0.97588199860828,2.28557779139069,0.0222789706533918,0.0386471939905776,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV405","ASV405",81.6759402988942,9.70297838297192,1.05052199034512,9.23634009773014,2.55072794497283e-20,2.3849306285496e-18,"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Angustibacter","Unclassified"
"ASV410","ASV410",68.6869776328386,3.72257948850901,1.33757074355489,2.7830897965183,0.00538439015310978,0.011600011044142,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalicibacterium","Unclassified"
"ASV413","ASV413",70.3862289337869,1.97016354881836,0.691270242417817,2.85006272210914,0.00437106083803559,0.009730814008484,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV417","ASV417",38.8773172177883,3.38302254292382,1.29929984046407,2.60372735958738,0.00922160812655585,0.0182287602501685,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified","Unclassified"
"ASV418","ASV418",23.8487147408606,7.9269035699249,1.53373776925763,5.16835650057816,2.36161510919012e-07,1.30657403969986e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV438","ASV438",70.1015976679785,9.48245633925084,1.06415999403078,8.9107431142319,5.0691644326392e-19,2.63314930250981e-17,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","Unclassified"
"ASV443","ASV443",6.31477461639252,6.0088056295645,2.15025894179912,2.79445675716477,0.00519869930646611,0.011304148491967,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV471","ASV471",5.14873379007048,5.7157893391905,1.96564176485396,2.90784894856728,0.0036392407430719,0.00840170393770921,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","Unclassified"
"ASV475","ASV475",72.7625010958542,9.53617709007899,1.04820496386914,9.09762634101538,9.2327523322617e-20,7.19385285888724e-18,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV476","ASV476",55.9227238571986,9.15651562693245,1.0528908349201,8.69654794518878,3.42133140775496e-18,1.46631913870392e-16,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","Nitrosospira_multiformis"
"ASV484","ASV484",81.7263471771766,-9.88698507276093,1.04954899585293,-9.42022250683605,4.50133112685646e-21,5.26093075451349e-19,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV487","ASV487",14.6378836226245,7.22269275092198,1.37364496716871,5.25804914919831,1.455916130576e-07,8.25019140659736e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Unclassified","Unclassified"
"ASV489","ASV489",68.4225596927999,9.44747520294818,1.05871347090647,8.92354301949068,4.51604227612203e-19,2.48382325186712e-17,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified"
"ASV501","ASV501",68.9651238558047,9.45892577929869,1.04923315189885,9.0150847427766,1.96718313738122e-19,1.39154046028159e-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","Unclassified"
"ASV503","ASV503",69.8670871271557,9.47758610800214,1.05336207124042,8.99746285419367,2.30993943095819e-19,1.43986224529727e-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","Unclassified"
"ASV506","ASV506",67.8136832816293,-9.61776985332873,1.05070141774627,-9.15366600909189,5.50335239732657e-20,4.67784953772758e-18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Unclassified","Unclassified"
"ASV509","ASV509",66.5453297529515,9.40738806604948,1.05121853764665,8.94903174663344,3.58614021615792e-19,2.09565068881728e-17,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV510","ASV510",17.1206575808796,7.44847520707237,1.08078546641743,6.89172406413128,5.51202153174905e-12,5.4827022682823e-11,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter","Unclassified"
"ASV535","ASV535",6.73432011793887,6.10334225959461,1.96435899278683,3.10704014999612,0.00188970731483372,0.00469913920045088,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified"
"ASV537","ASV537",45.3230538289789,-9.03646129545226,1.06076819126599,-8.5187898448082,1.61229100631523e-17,5.19824858932668e-16,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV557","ASV557",46.9757655900746,-9.08808053613187,1.06151497252355,-8.56142472915543,1.1148119149264e-17,3.72267550162923e-16,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","Nitrosospira_multiformis"
"ASV558","ASV558",63.573395270804,-9.52459564149946,1.05725684318546,-9.00878126530009,2.08358999400452e-19,1.39154046028159e-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Unclassified","Unclassified"
"ASV573","ASV573",7.2518167212633,6.20959218379683,1.51081375274242,4.11009773542583,3.95491687880817e-05,0.000152174785254553,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV582","ASV582",60.9175373550748,9.27977460844312,1.05824114272532,8.76905483427401,1.80172286602965e-18,8.86637305125119e-17,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV589","ASV589",40.5623655153486,8.69311680850068,1.06445243996615,8.16674985382825,3.16808863793777e-16,7.40540719117954e-15,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Unclassified"
"ASV597","ASV597",8.61798828213184,-6.6417696785289,2.13684579949501,-3.1082119636796,0.00188223019796389,0.00469302729358996,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus","Unclassified"
"ASV598","ASV598",56.6259662533432,9.17460173184512,1.05529393176366,8.69388277113667,3.50259082390256e-18,1.46631913870392e-16,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Unclassified"
"ASV599","ASV599",4.62686510069388,-5.74450099886233,2.13073034771693,-2.69602439605629,0.00701725271037576,0.0145405177494502,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium","Unclassified"
"ASV602","ASV602",58.0097167464649,9.20929573032745,1.05166877954456,8.75684047054783,2.00799539173078e-18,9.38737845634141e-17,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV605","ASV605",56.569535366679,9.17300442872594,1.23840869399699,7.40708981872523,1.29101029763243e-13,1.52796788390673e-12,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Unclassified"
"ASV616","ASV616",55.58024809115,9.14766889737693,1.05259990973722,8.69054691412681,3.6069882556353e-18,1.46631913870392e-16,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV621","ASV621",39.062196218337,8.63889900124903,1.39203537707104,6.20594788289505,5.4368195179565e-10,4.13286686934092e-09,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unclassified"
"ASV625","ASV625",56.7909502278742,4.76529356414674,1.34477767587991,3.54355493076484,0.000394771062234513,0.00123448475983033,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Unclassified"
"ASV633","ASV633",47.5681421041314,8.92343237157323,1.13446363279641,7.86577208259845,3.66827881915966e-15,6.23607399257143e-14,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","Unclassified"
"ASV651","ASV651",42.1998999736618,-8.93341846590995,1.07503172862934,-8.30991144540449,9.5773517608947e-17,2.63377173424604e-15,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV662","ASV662",31.4516864280178,-8.5093358488537,1.69445532219518,-5.02187088522922,5.11705786335048e-07,2.64334204543243e-06,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV663","ASV663",58.6199834025034,-3.56831740855089,1.34743630949769,-2.64822714320436,0.00809151384008527,0.0163422113343948,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_sediminicola"
"ASV664","ASV664",52.0790979825252,9.05367697829612,1.05317991216053,8.59651506239146,8.2173344480838e-18,2.84563248479939e-16,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Unclassified"
"ASV680","ASV680",23.1000919124942,7.8811255008051,1.07001977709199,7.36540171455873,1.76614209412016e-13,2.06417857250294e-12,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV682","ASV682",49.5058837672477,7.52569393894111,1.12575303359433,6.68503100978807,2.3087575048744e-11,2.07566179524766e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV687","ASV687",50.3417398006587,9.00474805129001,1.0593730013154,8.50007319434138,1.89471189176147e-17,5.9051853959899e-16,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","Unclassified"
"ASV709","ASV709",50.7694314658501,1.00111759924421,0.45781658626223,2.18672199584921,0.0287628248751767,0.0466896549623093,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus","Unclassified"
"ASV756","ASV756",51.6073249245476,-9.22374280217062,1.0630313896526,-8.67683014062733,4.06952211770334e-18,1.58541799168859e-16,"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Unclassified","Unclassified"
"ASV757","ASV757",46.1546588103937,1.93720471789072,0.669718173211452,2.89256704592826,0.00382107618650949,0.00875663292741757,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Belnapia","Unclassified"
"ASV773","ASV773",50.0241690040749,-9.17881114350577,1.06390549001573,-8.62746853893014,6.27247823479961e-18,2.25567967289909e-16,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV775","ASV775",50.6520279699047,-4.6969636096982,1.34822079451509,-3.4838237392619,0.00049430490490378,0.00149571225270238,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","Unclassified"
"ASV787","ASV787",48.415139864609,-9.13165304786737,1.70734911090197,-5.34843927908992,8.87159295720936e-08,5.38632429544854e-07,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV793","ASV793",42.9352449404018,8.77510974652982,1.05653795443727,8.3055319590517,9.93732190352172e-17,2.65468456565509e-15,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","Unclassified"
"ASV798","ASV798",48.1578191966902,-9.12397307142476,1.05447410349913,-8.65262887077843,5.032647710231e-18,1.88221024362639e-16,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV808","ASV808",38.3382398702702,8.61182239011865,1.389678300977,6.19698989619696,5.75531940693576e-10,4.3396964882943e-09,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella","Unclassified"
"ASV810","ASV810",10.9129250126919,6.79920394514313,1.9751782949139,3.44232415000263,0.000576738703164341,0.00170110626958567,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Unclassified","Unclassified"
"ASV844","ASV844",15.7246127819118,7.32615564363528,1.37857620397784,5.31429138447034,1.07073168100828e-07,6.24179313285576e-07,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Oryzihumus","Unclassified"
"ASV846","ASV846",44.8880149626989,-9.02254755191759,1.23150775675328,-7.32642364811766,2.363757613116e-13,2.69526020519935e-12,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Unclassified","Unclassified"
"ASV860","ASV860",37.9255047915521,8.59627370710296,1.05687777459637,8.13364980674889,4.16554757103204e-16,9.27330233074989e-15,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Unclassified"
"ASV861","ASV861",36.8898427786818,-8.73941621176944,1.05570020179803,-8.27831253312708,1.24932983245666e-16,3.2447872037416e-15,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV873","ASV873",34.609715449578,8.46424715101525,1.06161444450487,7.97299546443428,1.54873861232606e-15,2.89614120504973e-14,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","Unclassified"
"ASV877","ASV877",43.2193046075718,-8.96782075835625,1.23416640725054,-7.26629788792794,3.69473341519197e-13,4.11259017048154e-12,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV891","ASV891",41.8786446391283,-8.92245695292734,1.05618811324509,-8.44779148812188,2.96864966948096e-17,8.67402325301469e-16,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Arcticibacter","Unclassified"
"ASV895","ASV895",5.03419541206715,-5.86615139047181,2.32392275070676,-2.52424543315297,0.0115946947135109,0.022113445275283,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","Unclassified"
"ASV896","ASV896",12.9036992457301,7.04073123099209,1.23622352249741,5.69535452356421,1.2311582387824e-08,7.99397884209402e-08,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Paenarthrobacter","Unclassified"
"ASV897","ASV897",37.329752378134,-2.52211873142441,0.814899054341513,-3.09500755705555,0.00196807882581142,0.00486276713442562,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","Unclassified"
"ASV903","ASV903",41.7256369013628,-8.91712598108461,1.23116441396748,-7.24283928281259,4.39387485283073e-13,4.72215285907671e-12,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina","Unclassified"
"ASV908","ASV908",36.4014295513835,8.53697481162349,1.06306106512674,8.03055919521018,9.70293848237561e-16,1.89005155854608e-14,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV916","ASV916",35.0925057908999,8.48429914894373,1.05523540733177,8.04019566628912,8.96951313076444e-16,1.78436059090739e-14,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Unclassified"
"ASV919","ASV919",40.312741435472,-4.71399951063602,1.3175942148926,-3.57773239845339,0.000346588019533849,0.00110224421178282,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","Unclassified"
"ASV926","ASV926",35.2844390865733,8.49203891784136,1.05446115166171,8.05343933672557,8.04993062074342e-16,1.63623589791198e-14,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","Unclassified"
"ASV929","ASV929",16.4799730008315,7.39379726623916,1.38273064038124,5.34724338226901,8.93038955359153e-08,5.38704144039231e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unclassified"
"ASV937","ASV937",9.39223827550006,-6.76564210859823,1.24077564155332,-5.45275219952607,4.95961595083393e-08,3.09149394268648e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","Unclassified"
"ASV957","ASV957",27.6745146289371,8.14167851991745,1.06489940822064,7.64549069805715,2.08150000101587e-14,3.089210318968e-13,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Unclassified","Unclassified"
"ASV964","ASV964",3.6453386836167,-5.40025399954185,2.13734758330025,-2.52661478260985,0.0115167747651937,0.0220208270050227,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Unclassified"
"ASV978","ASV978",37.6484575651441,-8.76875755729466,1.23364583522811,-7.10800239979191,1.17734513397261e-12,1.22313077807155e-11,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Unclassified","Unclassified"
"ASV979","ASV979",37.821838942391,-8.77532435054752,1.06303295724355,-8.25498804223525,1.51917449361314e-16,3.8389950041305e-15,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Unclassified"
"ASV981","ASV981",3.56531843941499,5.18550834722235,2.34246782588782,2.21369458735553,0.0268497955327992,0.044415980119048,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter","Unclassified"
"ASV993","ASV993",36.6755190876737,-8.7310233106521,1.38508408872838,-6.30360523357677,2.90800607103539e-10,2.24709560034553e-09,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
